"date","time","platform","file","type","caption","hashtags"
"2026-09-20","15:00","TikTok + Instagram Reels","videos/ad-nissan-bumper-4-33.mp4","Product ad","How I fixed my car for half price. Nissan Leaf Front Bumper from £148 (was £410) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-20","18:00","TikTok + Instagram Reels","videos/ad-nissan-bumper-5-33.mp4","Product ad","Garages are keeping this a secret. Nissan Leaf Front Bumper from £148 (was £410) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-20","20:00","TikTok + Instagram Reels","videos/ad-nissan-bumper-6-33.mp4","Product ad","Pranged it? Don’t panic. Nissan Leaf Front Bumper from £148 (was £410) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-21","08:00","TikTok + Instagram Reels","videos/ad-nissan-bumper-7-33.mp4","Product ad","This is why your repair bill is mad. Nissan Leaf Front Bumper from £148 (was £410) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-21","12:00","TikTok + Instagram Reels","videos/ad-bmw-wing-0-34.mp4","Product ad","Stop overpaying for car parts. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-21","15:00","TikTok + Instagram Reels","videos/ad-bmw-wing-1-34.mp4","Product ad","Your dealer is robbing you. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-21","18:00","TikTok + Instagram Reels","videos/ad-bmw-wing-2-34.mp4","Product ad","POV: you found cheap quality parts. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-21","20:00","TikTok + Instagram Reels","videos/ad-bmw-wing-3-34.mp4","Product ad","Car flippers — you NEED this. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-22","08:00","TikTok + Instagram Reels","videos/ad-bmw-wing-4-34.mp4","Product ad","How I fixed my car for half price. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-22","12:00","TikTok + Instagram Reels","videos/ad-bmw-wing-5-34.mp4","Product ad","Garages are keeping this a secret. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-22","15:00","TikTok + Instagram Reels","videos/ad-bmw-wing-6-34.mp4","Product ad","Pranged it? Don’t panic. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-22","18:00","TikTok + Instagram Reels","videos/ad-bmw-wing-7-34.mp4","Product ad","This is why your repair bill is mad. BMW i3 Front Wing from £110 (was £300) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-22","20:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-0-35.mp4","Product ad","Stop overpaying for car parts. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-23","08:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-1-35.mp4","Product ad","Your dealer is robbing you. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-23","12:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-2-35.mp4","Product ad","POV: you found cheap quality parts. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-23","15:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-3-35.mp4","Product ad","Car flippers — you NEED this. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-23","18:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-4-35.mp4","Product ad","How I fixed my car for half price. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-23","20:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-5-35.mp4","Product ad","Garages are keeping this a secret. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-24","08:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-6-35.mp4","Product ad","Pranged it? Don’t panic. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-24","12:00","TikTok + Instagram Reels","videos/ad-audi-tailgate-7-35.mp4","Product ad","This is why your repair bill is mad. Audi Q5 Tailgate from £260 (was £760) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-24","15:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-0-36.mp4","Product ad","Stop overpaying for car parts. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-24","18:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-1-36.mp4","Product ad","Your dealer is robbing you. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-24","20:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-2-36.mp4","Product ad","POV: you found cheap quality parts. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-25","08:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-3-36.mp4","Product ad","Car flippers — you NEED this. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-25","12:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-4-36.mp4","Product ad","How I fixed my car for half price. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-25","15:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-5-36.mp4","Product ad","Garages are keeping this a secret. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-25","18:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-6-36.mp4","Product ad","Pranged it? Don’t panic. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-25","20:00","TikTok + Instagram Reels","videos/ad-mercedes-wheel-7-36.mp4","Product ad","This is why your repair bill is mad. Mercedes GLA Alloy Wheel 18"" from £150 (was £440) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-26","08:00","TikTok + Instagram Reels","videos/ad-ford-radiator-0-37.mp4","Product ad","Stop overpaying for car parts. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-26","12:00","TikTok + Instagram Reels","videos/ad-ford-radiator-1-37.mp4","Product ad","Your dealer is robbing you. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-26","15:00","TikTok + Instagram Reels","videos/ad-ford-radiator-2-37.mp4","Product ad","POV: you found cheap quality parts. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-26","18:00","TikTok + Instagram Reels","videos/ad-ford-radiator-3-37.mp4","Product ad","Car flippers — you NEED this. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-26","20:00","TikTok + Instagram Reels","videos/ad-ford-radiator-4-37.mp4","Product ad","How I fixed my car for half price. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-27","08:00","TikTok + Instagram Reels","videos/ad-ford-radiator-5-37.mp4","Product ad","Garages are keeping this a secret. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
"2026-09-27","12:00","TikTok + Instagram Reels","videos/ad-ford-radiator-6-37.mp4","Product ad","Pranged it? Don’t panic. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Trade account? Trade prices on every panel. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #mechanic #garage #carmechanic #trade #bodyshop #cartrade"
"2026-09-27","15:00","TikTok + Instagram Reels","videos/ad-ford-radiator-7-37.mp4","Product ad","This is why your repair bill is mad. Ford Kuga Radiator from £95 (was £235) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-27","18:00","TikTok + Instagram Reels","videos/ad-vw-headlight-0-38.mp4","Product ad","Stop overpaying for car parts. VW Tiguan Headlight from £128 (was £380) at Calibre Auto Parts. Pranged the car? We’ll get you back on the road for less. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carmaintenance #carinsurance #cartips #drivinguk #cardamage"
"2026-09-27","20:00","TikTok + Instagram Reels","videos/ad-vw-headlight-1-38.mp4","Product ad","Your dealer is robbing you. VW Tiguan Headlight from £128 (was £380) at Calibre Auto Parts. Flipping a car? Smash your margins, not your budget. 🔧 Shop calibreautoparts.co.uk","#carparts #carrepair #ukcars #watford #carpartsuk #autoparts #calibreautoparts #carflipping #carflip #flippingcars #catscars #salvagecar #carflipper"
